id,year,month,precip,temp,vpd,acres,lcf11,lcf13,lcf12,lcf7,lcf1,lcf2,lcf6,lcf14,lcf9,new_id,inundation
44022,2018,5,44.01399993896485,23.63200187683105,5.9679999351501465,5.624969999999999,0.7354,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
44022,2018,6,46.58200073242188,26.95500183105469,5.9730000495910645,5.624969999999999,0.7354,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
44022,2018,7,55.92699813842773,26.74800109863281,7.636000156402588,5.624969999999999,0.7354,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
44022,2018,8,58.20000076293945,25.685001373291016,6.316999912261963,5.624969999999999,0.7354,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
44022,2018,9,46.89599990844727,21.38400077819824,0.6600000262260437,5.624969999999999,0.7354,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
44022,2018,10,93.9749984741211,15.7160005569458,0.5030000209808351,5.624969999999999,0.7354,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
44022,2018,11,2.5160000324249268,7.636000156402588,1.0349999666213991,5.624969999999999,0.7354,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
44022,2018,12,16.73900032043457,5.336000442504883,0.8429999947547913,5.624969999999999,0.7354,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
44031,1984,3,0.8159999847412109,9.961000442504883,2.500999927520752,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1984,4,0.7089999914169312,14.26300048828125,4.006999969482422,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1984,5,107.2300033569336,20.63400077819824,4.526000022888184,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1984,6,76.22000122070312,23.542001724243164,3.6029999256134033,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2180169971671388
44031,1984,7,36.2760009765625,24.82000160217285,3.910000085830689,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1984,8,125.48699951171876,23.9010009765625,2.33899998664856,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1984,9,40.18899917602539,19.722000122070312,2.2230000495910645,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1984,10,67.05999755859375,13.974000930786133,1.2990000247955322,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1984,11,36.9739990234375,9.438000679016113,1.6419999599456787,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1984,12,30.742000579833984,6.426000118255615,1.1039999723434448,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1985,1,5.205999851226807,2.827000141143799,0.8460000157356262,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1985,2,5.984000205993652,5.050000190734863,0.915000021457672,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1985,3,15.45699977874756,11.231000900268556,1.7730000019073486,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1985,4,15.095999717712402,16.37700080871582,3.2039999961853027,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1985,5,40.30799865722656,20.17500114440918,3.681999921798706,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1985,6,85.49800109863281,23.13900184631348,2.885999917984009,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.32362606232294616
44031,1985,7,57.61700057983398,25.02300071716309,4.2109999656677255,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1985,8,12.32699966430664,25.93700218200684,3.8540000915527344,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1985,9,119.7750015258789,20.827001571655273,2.3550000190734863,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1985,10,55.486000061035156,15.133000373840332,0.8389999866485596,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4346742209631728
44031,1985,11,2.499000072479248,10.493000030517578,1.6360000371932983,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3047025495750709
44031,1985,12,0.0,4.091000080108644,1.156999945640564,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1986,1,1.9210000038146973,6.886000156402588,1.74399995803833,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1986,2,9.843999862670898,8.11400032043457,1.7869999408721924,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1986,3,3.190000057220459,12.188000679016113,2.3980000019073486,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1986,4,0.382999986410141,17.169000625610348,4.171000003814696,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1986,5,55.38899993896485,19.84200096130371,4.453999996185303,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1986,6,141.42300415039062,22.68800163269043,2.3329999446868896,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.8801133144475922
44031,1986,7,38.29999923706055,25.26000213623047,3.0260000228881836,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7870821529745043
44031,1986,8,102.76000213623048,24.671001434326172,2.259000062942505,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3047025495750709
44031,1986,9,81.74199676513672,21.429000854492188,1.0460000038146973,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.057790368271954676
44031,1986,10,49.38000106811523,14.937000274658205,0.8309999704360962,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1986,11,47.70399856567383,7.9170002937316895,0.8529999852180481,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1986,12,57.09099960327149,4.451000213623047,0.546999990940094,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1987,1,4.892000198364258,4.212000370025635,1.0479999780654907,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1987,2,19.625,6.743000507354736,0.878000020980835,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1987,3,9.053999900817873,8.164000511169434,1.2380000352859497,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1987,4,8.248000144958496,13.195000648498535,2.2920000553131104,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1987,5,103.12000274658205,18.71200180053711,1.4040000438690186,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1987,6,67.75599670410156,23.058000564575195,1.6050000190734863,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1987,7,9.940999984741213,25.50300025939941,3.461999893188477,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1987,8,77.44000244140625,24.937000274658203,2.809999942779541,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1987,9,53.87900161743164,20.07900047302246,1.0989999771118164,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.899943342776204
44031,1987,10,12.79699993133545,16.927000045776367,1.7569999694824219,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3047025495750709
44031,1987,11,11.036999702453613,8.940999984741211,1.3270000219345093,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1987,12,29.316999435424805,4.276000022888184,1.6019999980926514,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1988,1,2.562999963760376,2.648000240325928,0.9769999980926514,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1988,2,17.184999465942386,6.474000453948975,1.062999963760376,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1988,3,0.0,9.625,2.38700008392334,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1988,4,14.470999717712402,14.17300033569336,3.1010000705718994,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1988,5,55.1879997253418,18.895000457763672,3.0380001068115234,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1988,6,41.27299880981445,23.660001754760746,4.9089999198913565,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1988,7,134.26800537109378,24.35000038146973,1.9259999990463257,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.8557507082152975
44031,1988,8,39.92399978637695,24.42300033569336,1.6649999618530271,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2180169971671388
44031,1988,9,65.86699676513672,20.852001190185547,2.0789999961853027,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1988,10,0.0,16.68800163269043,1.815000057220459,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1988,11,0.8820000290870667,10.552000045776367,2.8289999961853027,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1988,12,7.557000160217285,4.735000133514403,1.409000039100647,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1989,1,2.111000061035156,6.107000350952148,1.7369999885559082,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1989,2,25.15500068664551,5.128000259399414,1.1679999828338623,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1989,3,5.400000095367432,12.087000846862793,2.500999927520752,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1989,4,0.4769999980926514,16.888999938964847,4.361000061035156,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1989,5,3.2880001068115234,21.729000091552734,4.248000144958496,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1989,6,45.33599853515625,23.907001495361328,4.0920000076293945,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1989,7,21.020000457763672,25.93800163269043,4.86299991607666,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1989,8,106.46800231933594,24.887001037597656,2.359999895095825,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.086685552407932
44031,1989,9,37.900001525878906,19.955001831054688,2.2690000534057617,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1989,10,0.0,16.841001510620114,2.6710000038146973,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1989,11,0.0,9.803000450134276,2.6700000762939453,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1989,12,4.60099983215332,2.454000234603882,1.3539999723434448,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,1,15.357999801635742,5.4760003089904785,1.5670000314712524,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,2,12.28499984741211,7.47100019454956,1.8949999809265137,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,3,18.084999084472656,9.944000244140623,1.9789999723434448,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,4,18.975000381469727,15.469000816345215,2.4170000553131104,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,5,5.730000019073486,19.698001861572266,5.25600004196167,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,6,0.0,27.972002029418945,8.680000305175781,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,7,58.13800048828125,24.44500160217285,3.5810000896453857,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,8,54.55699920654297,23.661001205444336,2.0420000553131104,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,9,47.55099868774414,22.08500099182129,1.7039999961853027,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,10,22.520999908447266,15.676000595092773,1.7039999961853027,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,11,24.30299949645996,10.744000434875488,1.7000000476837158,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1990,12,5.4710001945495605,4.868000030517578,1.656999945640564,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1991,1,21.150999069213867,3.6380002498626713,0.675000011920929,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1991,2,4.074999809265137,8.383000373840332,1.7200000286102295,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
44031,1991,3,2.9839999675750732,11.169000625610352,3.122999906539917,6.45274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
